ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position
ENSG00000254431	RP11-550A5.2	8	126360438	126363658
ENSG00000261789	RP11-709D24.5	16	4610002	4611663
ENSG00000230637	CTA-246H3.8	22	25723219	25735942
ENSG00000237419	RP11-885N19.6	9	141090383	141093775
ENSG00000226030	HLA-DQB3	6	32698535	32699472
ENSG00000243910	TUBA4B	2	220117965	220136910
ENSG00000211514	MIR454	17	57215119	57215233
ENSG00000230434	RP11-14O19.1	1	95816807	95817810
ENSG00000233707	RPL22P11	2	110494713	110495100
ENSG00000261612	SUB1P3	16	4612815	4613129
ENSG00000266452	RN7SL590P	8	126456807	126457060
ENSG00000260662	RP11-626K17.2	16	32471587	32471683
ENSG00000221637	AC105252.1	4	134482011	134482089
ENSG00000253111	RP11-136O12.2	8	126479181	126553615
ENSG00000207256	RNU6-880P	1	43457109	43457215
ENSG00000260139	CSPG4P13	15	78187026	78197016
ENSG00000269481	CTD-2521M24.6	19	17525066	17533133
ENSG00000250191	RP11-285A15.1	4	134495721	134496363
ENSG00000047346	FAM214A	15	52873514	53002014
ENSG00000188206	HNRNPU-AS1	1	245003940	245018799
ENSG00000252803	RNU6-870P	1	43489220	43489308
ENSG00000232376	LYPLA2P1	HSCHR6_MHC_QBL	33262070	33262864
ENSG00000197794	IGKV7-3	2	89214597	89214894
ENSG00000231466	CTA-246H3.11	22	25745510	25746289
ENSG00000252553	RNA5SP73	1	189635279	189635386
ENSG00000265798	RP11-271K11.5	17	29365593	29386139
ENSG00000129484	PARP2	14	20811741	20826064
ENSG00000237954	RP11-14O19.2	1	95821785	95846556
ENSG00000199240	RNA5SP46	1	43662088	43662207
ENSG00000263649	MIR3135B	6	32717689	32717756
ENSG00000254503	CTD-2521M24.4	19	17527840	17529097
ENSG00000233013	FAM157B	9	141106637	141143444
ENSG00000152700	SAR1B	5	133936834	133984961
ENSG00000235349	RP11-561N12.6	7	64027192	64027821
ENSG00000219240	RP11-63K6.5	6	90595875	90597567
ENSG00000175592	FOSL1	11	65659520	65668044
ENSG00000198198	SZT2	1	43855553	43918321
ENSG00000232212	RP11-398M15.1	1	189744595	189784048
ENSG00000272942	CTA-246H3.12	22	25830291	25831037
ENSG00000255463	RP11-16F15.4	11	9652555	9652906
ENSG00000174521	TTC9B	19	40721965	40724306
ENSG00000174498	IGDCC3	15	65619465	65670378
ENSG00000234694	RP1-92O14.3	1	43820355	43824329
ENSG00000261233	ABCD1P3	16	32486372	32489571
ENSG00000253470	RP11-697B24.1	8	126761299	126762485
ENSG00000225136	PGBD4P5	2	89221844	89222269
ENSG00000213642	RP11-561N12.5	7	64029806	64030815
ENSG00000272798	CTA-390C10.9	22	25832279	25832882
ENSG00000139370	SLC15A4	12	129277739	129308528
ENSG00000244371	PFN1P8	1	146392310	146392852
ENSG00000099251	HSD17B7P2	10	38645305	38667433
ENSG00000251388	RP11-427M20.1	4	134792401	134931845
ENSG00000250828	RP11-790I12.3	4	70303075	70306768
ENSG00000233907	RP4-617C6.1	1	95940293	95944912
ENSG00000204261	TAPSAR1	6	32811863	32814272
ENSG00000252509	RNA5SP271	8	73269963	73270050
ENSG00000239470	RP11-16F15.2	11	9681946	9682503
ENSG00000174136	RGMB	5	98104354	98134347
ENSG00000271138	IGLVIVOR22-1	22	25833273	25833790
ENSG00000252891	Y_RNA	6	90608002	90608111
ENSG00000224669	RP11-561N12.1	7	64043111	64043585
ENSG00000269053	CTD-2521M24.8	19	17530114	17530583
ENSG00000229431	RP1-92O14.6	1	43850784	43854826
ENSG00000266277	AC096763.1	4	134964622	134964708
ENSG00000206695	RNU6-442P	8	126913195	126913298
ENSG00000227168	RPL35AP4	HSCHR6_MHC_QBL	33285981	33286082
ENSG00000212989	RP11-351E7.2	8	73341855	73342347
ENSG00000238270	RP11-445J9.1	1	189837131	189837658
ENSG00000232532	RP11-63K6.7	6	90629915	90631479
ENSG00000234225	RP4-704D21.2	1	146473490	146475177
ENSG00000216037	AL356479.1	1	95970532	95970619
ENSG00000269736	CTD-2521M24.11	19	17563020	17563778
ENSG00000253435	IGKV2-4	2	89231184	89231898
ENSG00000251199	RP11-400D2.2	4	135176328	135248628
ENSG00000226650	KIF4B	5	154393260	154397685
ENSG00000110844	PRPF40B	12	49962001	50038449
ENSG00000105287	PRKD2	19	47177532	47220384
ENSG00000230987	RP11-113I24.1	1	189958700	189962227
ENSG00000245164	LINC00861	8	126934552	126963493
ENSG00000229372	SZT2-AS1	1	43913447	43914315
ENSG00000145063	AC062028.1	2	11239977	11272947
ENSG00000254347	RP11-351E7.1	8	73374546	73383207
ENSG00000228099	RPL12P1	HSCHR6_MHC_QBL	33296657	33297154
ENSG00000259164	RP11-463C8.4	14	77564654	77691805
ENSG00000228971	RP11-286B14.1	1	95975672	96247898
ENSG00000207647	MIR153-1	2	220158833	220158922
ENSG00000145002	FAM86B2	8	12282913	12293915
ENSG00000222805	AC010319.1	19	17568066	17568166
ENSG00000186148	AC013271.3	2	110690738	110742667
ENSG00000229348	HYI-AS1	1	43919598	43922666
ENSG00000201564	RN7SKP50	11	9702471	9702785
ENSG00000109458	GAB1	4	144257915	144395721
ENSG00000230432	AC114803.3	2	220163724	220168852
ENSG00000273175	RP11-11N7.4	1	245028040	245028574
ENSG00000100058	CRYBB2P1	22	25844072	25916821
ENSG00000165312	OTUD1	10	23728198	23731308
ENSG00000269439	CTD-3131K8.2	19	17599799	17622698
ENSG00000253226	HAUS1P3	8	73530957	73531618
ENSG00000226455	RP3-512E2.2	6	90659835	90662905
ENSG00000245522	RP11-540A21.2	11	9776317	9781080
ENSG00000270497	RP1-290F12.3	X	53094235	53094730
ENSG00000232789	AC053503.2	2	220223592	220223705
ENSG00000225811	RP11-547I7.1	1	190234028	190331400
ENSG00000248191	PES1P1	4	135248218	135249953
ENSG00000249686	RP11-790I12.4	4	70315732	70317331
ENSG00000229525	AC053503.4	2	220253218	220268355
ENSG00000201758	RN7SKP55	1	245107212	245107518
ENSG00000227242	NBPF13P	1	146490895	146596107
ENSG00000253278	IGKV2-10	2	89319489	89320183
ENSG00000259966	RP11-652G5.1	16	32611620	32626960
ENSG00000252073	RNU6-947P	1	245118160	245118265
ENSG00000269161	CTD-3131K8.3	19	17629139	17631374
ENSG00000181541	MAB21L2	4	151503077	151505843
ENSG00000234019	RP11-236P24.3	X	53122892	53124040
ENSG00000252282	RNU6-1089P	1	245186317	245186420
ENSG00000239756	PHF1	HSCHR6_MHC_QBL	33306984	33307829
ENSG00000222078	RN7SKP110	6	90710941	90711225
ENSG00000198520	C1orf228	1	45140364	45191263
ENSG00000251291	RP11-400D2.3	4	135345022	135379007
ENSG00000236200	KDM4A-AS1	1	44165436	44173809
ENSG00000251754	RNU6-999P	1	245207230	245207334
ENSG00000253651	SOD1P3	8	126964105	126964558
ENSG00000243771	CTD-3131K8.1	19	17700404	17700880
ENSG00000218730	RP3-453I5.2	6	90826419	90826824
ENSG00000006074	CCL18	17	34391640	34399392
ENSG00000237457	RP11-547I7.2	1	190447681	190449865
ENSG00000151611	MMAA	4	146539415	146581187
ENSG00000223353	RP11-290P14.2	1	245286773	245287752
ENSG00000234638	AC053503.6	2	220289793	220290906
ENSG00000249000	CTD-2012I17.1	4	135680554	135738444
ENSG00000264696	AC108078.1	4	70345049	70345152
ENSG00000266760	MIR4464	6	91022461	91022552
ENSG00000260776	RP11-114H24.2	15	78206559	78219188
ENSG00000232593	LINC01155	X	53123327	53196196
ENSG00000254227	RP11-622O11.4	8	127011238	127013245
ENSG00000201545	RNU4-85P	3	20038295	20038417
ENSG00000248886	UGT2A3P7	4	70383385	70384118
ENSG00000253497	IGKV1-13	2	89345492	89345963
ENSG00000249847	RP11-192C21.2	4	135854044	135855286
ENSG00000223256	RNU6-785P	9	141150045	141150148
ENSG00000227432	AC053503.11	2	220346795	220381599
ENSG00000260271	RP1-45N11.1	6	91054938	91072351
ENSG00000246273	SBF2-AS1	11	9779839	9832866
ENSG00000250563	KNOP1P5	8	127084831	127086475
ENSG00000253726	RP11-313C15.1	8	73644280	73664078
ENSG00000268603	RP11-316O14.1	2	220362333	220362968
ENSG00000251228	RP11-192C21.3	4	135865430	135865678
ENSG00000263955	RN7SL850P	16	4683596	4683882
ENSG00000262592	RP11-150C16.1	HSCHR12_2_CTG2_1	59314420	59465068
ENSG00000261442	RP11-709D24.6	16	4684330	4690624
ENSG00000251177	RP11-401E5.2	4	70438109	70451245
ENSG00000241505	RP11-161I10.1	1	190449509	190463427
ENSG00000268896	RP11-256I23.1	2	220411933	220412380
ENSG00000271252	RP11-286B14.2	1	96208652	96225026
ENSG00000252676	AL391559.1	6	91156491	91156565
ENSG00000262159	RPS6P22	HSCHR12_2_CTG2_1	59420999	59421724
ENSG00000201170	RNU1-132P	1	245297229	245297392
ENSG00000241411	RP11-192C21.1	4	135873414	135874044
ENSG00000253841	RP11-622O11.5	8	127085290	127085776
ENSG00000163075	PCDP1	2	120302008	120419827
ENSG00000265252	MIR3132	2	220413795	220413869
ENSG00000231175	RP11-463J7.2	1	190594020	190770788
ENSG00000221798	AC092812.1	1	96352096	96352182
ENSG00000070831	CDC42	1	22379120	22419437
ENSG00000224605	RP1-177I10.1	6	92100031	92102718
ENSG00000262187	RP11-652G5.2	16	32630054	32630173
ENSG00000138796	HADH	4	108910870	108956331
ENSG00000160401	C9orf117	9	130469268	130478281
ENSG00000232192	RP11-62I21.1	1	245369746	245397803
ENSG00000221706	AC090573.1	8	127153920	127154003
ENSG00000165548	TMEM63C	14	77582911	77725838
ENSG00000266994	RP11-127I20.7	16	4780116	4802566
ENSG00000250144	RP11-553P9.1	4	135966619	135968005
ENSG00000200800	RNU1-130P	1	96691457	96691616
ENSG00000253265	IGKV2-14	2	89377506	89378280
ENSG00000269068	RP11-256I23.2	2	220423805	220424348
ENSG00000269752	CTD-3149D2.3	19	17724531	17725239
ENSG00000225497	RP11-180I22.2	10	78907410	78909858
ENSG00000234515	PPP1R2P1	6	32846948	32847625
ENSG00000236025	RP11-463J7.1	1	190750917	190751125
ENSG00000248720	RFPL4AP5	8	127186430	127187258
ENSG00000222678	RN7SKP213	2	220455409	220455706
ENSG00000263734	MIR4643	6	92231378	92231455
ENSG00000262036	RP11-557F20.2	HSCHR12_2_CTG2_1	59453810	59455014
ENSG00000231987	RP5-898J17.1	1	96719625	96839681
ENSG00000261111	RP11-96K14.1	16	32646994	32647366
ENSG00000268112	CTD-3149D2.4	19	17838649	17845322
ENSG00000228973	AC009955.8	2	220489781	220491415
ENSG00000267077	RP11-127I20.5	16	4845266	4846533
ENSG00000170624	SGCD	5	155297354	156194799
ENSG00000224944	CASC6	6	92339633	92400146
ENSG00000224500	RP11-328K22.1	10	79073699	79075452
ENSG00000235224	RP11-236P24.1	X	53142200	53142456
ENSG00000207166	SNORA68	19	17973397	17973529
ENSG00000254363	CTB-131B5.5	5	139536904	139552636
ENSG00000251707	RNU7-37P	X	53159663	53159723
ENSG00000225923	RP4-736I12.1	1	96856208	96856949
ENSG00000268851	AL162851.1	GL000215.1	23516	25354
ENSG00000067048	DDX3Y	Y	15016019	15032390
ENSG00000238108	RP11-463J7.3	1	190766654	190767086
ENSG00000256599	AC020663.1	16	4853207	4854787
ENSG00000267919	RP11-256I23.3	2	220509812	220510353
ENSG00000262095	RP3-433F14.4	6	92436528	92436788
ENSG00000252591	RNA5SP468	19	18082834	18082926
ENSG00000231340	ACTG1P10	X	53172014	53173095
ENSG00000232793	DNAJC19P8	1	245446133	245446391
ENSG00000235301	HLA-Z	6	32864193	32864267
ENSG00000248434	RP11-553P9.2	4	135988388	136018813
ENSG00000244791	RP11-65D17.1	8	127337740	127341780
ENSG00000200980	Y_RNA	16	5001774	5001892
ENSG00000198625	MDM4	1	204485511	204542871
ENSG00000219087	RP3-433F14.2	6	92436877	92437042
ENSG00000212066	AL645941.1	6	32904693	32904787
ENSG00000268032	CTB-52I2.4	19	18133212	18142909
ENSG00000261569	RP11-586K12.11	16	32660514	32675277
ENSG00000225603	RP11-325P15.1	1	146522379	146524043
ENSG00000267072	RP11-165E7.1	16	5060910	5092251
ENSG00000223837	BRD2-IT1	6	32938009	32938663
ENSG00000253427	RP11-103H7.1	8	127486434	127504841
ENSG00000225652	RP11-619F23.2	10	79114162	79136371
ENSG00000266700	AL139396.1	X	53172216	53172299
ENSG00000234422	UBE2WP1	1	96884150	96884489
ENSG00000264890	AC011379.1	5	139575287	139575376
ENSG00000229444	RP11-184I16.4	1	44175063	44193014
ENSG00000228020	HNRNPA1P46	1	191115155	191116091
ENSG00000231802	AC009502.1	2	220548752	220549517
ENSG00000221165	AL359983.1	1	245533636	245533721
ENSG00000254157	IGKV2-18	2	89428207	89428966
ENSG00000197771	MCMBP	10	121588972	121652068
ENSG00000250069	CTB-131B5.2	5	139579748	139582772
ENSG00000227329	RP11-258C19.4	X	53193573	53193739
ENSG00000150054	MPP7	10	28339922	28623415
ENSG00000253220	RP11-103H7.2	8	127510394	127512548
ENSG00000238224	RP11-522M21.2	1	245778075	245778447
ENSG00000262102	DSEL	HSCHR18_2_CTG2	65243268	65253666
ENSG00000263756	XXbac-BPG181M17.6	6	32939842	32940630
ENSG00000253965	CTC-329D1.3	5	139728069	139737379
ENSG00000228502	EEF1A1P11	1	96912486	96913874
ENSG00000252201	RNU6-1058P	1	44182138	44182227
ENSG00000248456	RP11-553P9.3	4	136034060	136044934
ENSG00000236959	SULT1D1P	4	70657590	70679606
ENSG00000231612	RP11-522M21.3	1	245837034	245839780
ENSG00000207138	RNU6-869P	8	127517008	127517114
ENSG00000261263	RP11-586K12.13	16	32661516	32662231
ENSG00000261642	RP11-309H21.3	1	191120640	191123764
ENSG00000201142	RNVU1-8	1	146551295	146551419
ENSG00000220340	RP3-433F14.1	6	92437000	92437223
ENSG00000224796	RPL32P1	6	33047228	33047637
ENSG00000107165	TYRP1	9	12685439	12710290
ENSG00000268623	CTB-52I2.3	19	18151165	18151893
ENSG00000270189	RP11-258C19.7	X	53198279	53200096
ENSG00000233674	RP11-184I16.3	1	44209142	44209412
ENSG00000253530	RP11-103H7.3	8	127530943	127534596
ENSG00000230034	PSMB8	HSCHR6_MHC_DBB	32786475	32790461
ENSG00000223930	RP11-33A14.1	3	177919838	178103205
ENSG00000230832	RP11-325P15.2	1	146553887	146555127
ENSG00000271187	RP11-309H21.4	1	191148651	191148869
ENSG00000228092	COX6CP15	10	79193330	79193540
ENSG00000243455	RPS18P13	19	18159447	18159900
ENSG00000227308	AC009502.4	2	220550103	220602659
ENSG00000235096	RP11-83A16.1	1	246196853	246198905
ENSG00000241992	RN7SL831P	1	97048765	97049081
ENSG00000231461	HLA-DPA2	6	33059530	33065072
ENSG00000254010	RP11-103H7.5	8	127569141	127569678
ENSG00000253732	IGKV2-19	2	89434458	89434740
ENSG00000207188	RNU6-569P	4	136236573	136236677
ENSG00000260311	RP11-586K12.10	16	32675246	32677854
ENSG00000199592	RNA5SP321	10	79346807	79346917
ENSG00000263322	CTD-2541J13.1	HSCHR18_2_CTG2	65218480	65221652
ENSG00000234226	NDUFS5P2	1	97049973	97050290
ENSG00000092871	RFFL	17	33333009	33416338
ENSG00000105219	CNTD2	19	40728115	40732597
ENSG00000250834	KRT18P54	4	136292332	136293079
ENSG00000153162	BMP6	6	7727030	7881655
ENSG00000226876	RP11-36N20.1	1	246271928	246277168
ENSG00000213514	RP11-428P16.2	10	79490524	79494527
ENSG00000233882	RP11-309H21.2	1	191190289	191197597
ENSG00000224751	SHMT1P1	1	44315972	44317283
ENSG00000272977	CTA-390C10.10	22	25872185	25875938
ENSG00000117016	RIMS3	1	41086351	41131329
ENSG00000269145	AC007192.6	19	18255332	18262501
ENSG00000254286	RP11-89K10.1	8	127570120	127725660
ENSG00000225222	CHCHD4P5	1	246342080	246342506
ENSG00000265978	AL008721.1	22	25928687	25928776
ENSG00000253578	IGKV1-22	2	89470259	89470696
ENSG00000228688	COL11A2P1	6	33071571	33075107
ENSG00000207849	AC108867.1	4	136292745	136292836
ENSG00000223903	RPL23P4	2	220562521	220562936
ENSG00000259823	XX-CR54.3	HG999_1_PATCH	248881950	248914431
ENSG00000223344	RP11-541F9.1	1	191827837	191859359
ENSG00000235262	KDM5C-IT1	X	53241590	53243861
ENSG00000137970	RPL7P9	1	97144430	97145176
ENSG00000207996	MIR301A	17	57228497	57228582
ENSG00000248104	TARS2P1	4	136486272	136488312
ENSG00000237188	RP11-337C18.8	1	146644350	146683136
ENSG00000137877	SPTBN5	15	42140345	42186275
ENSG00000268650	AC068499.10	19	18315540	18331290
ENSG00000234884	CTA-407F11.8	22	25957084	25960429
ENSG00000260974	RP11-586K12.8	16	32686358	32690152
ENSG00000199664	RNU6-1266P	10	79536709	79536813
ENSG00000226299	RP6-29D12.4	X	53352187	53353019
ENSG00000266537	CTD-2510F5.2	17	57252344	57259148
ENSG00000122375	OPN4	10	88414314	88426605
ENSG00000262683	FHIT	HG1091_PATCH	59735036	61237194
ENSG00000202184	RNU6-1283P	1	246352316	246352420
ENSG00000213513	RP13-39P12.2	10	79540095	79541634
ENSG00000261391	RP11-586K12.7	16	32727252	32727377
ENSG00000145425	RPS3A	4	152020725	152025804
ENSG00000253543	RP11-89K10.2	8	127594876	127595251
ENSG00000230184	SMYD3-IT1	1	246484965	246485740
ENSG00000223229	RN7SKP270	1	97161412	97161723
ENSG00000228909	AC008281.1	2	220768772	220769610
ENSG00000212039	AL592205.1	1	97368255	97368348
ENSG00000260864	FAM108A8P	16	32737936	32740858
ENSG00000175573	C11orf68	11	65684279	65686588
ENSG00000207408	Y_RNA	X	53353767	53353879
ENSG00000265771	AL592205.2	1	97401101	97401219
ENSG00000228215	RP11-541F9.2	1	191844625	191980390
ENSG00000250865	RP11-780O17.1	4	136713539	136727059
ENSG00000261495	AHCYP8	HG999_1_PATCH	248885294	248885502
ENSG00000212451	RNU11-4P	8	127683767	127683899
ENSG00000207326	Y_RNA	1	246589308	246589421
ENSG00000267959	MIR3188	19	18392887	18392971
ENSG00000273071	RP11-337C18.10	1	146644765	146724314
ENSG00000224557	HLA-DPB2	6	33080228	33102442
ENSG00000236571	RP6-29D12.3	X	53366989	53367179
ENSG00000232878	DPYD-AS1	1	97561479	97788511
ENSG00000265415	CTD-2510F5.4	17	57280038	57281190
ENSG00000253573	RP11-351C8.1	8	127779121	127802882
ENSG00000237387	CTA-407F11.7	22	25976208	25977349
ENSG00000241464	RPL39P38	19	18396153	18396305
ENSG00000227728	RP11-690C23.4	1	246672340	246685894
ENSG00000248330	LINC00613	4	136788138	136834835
ENSG00000207235	Y_RNA	17	57338109	57338207
ENSG00000271721	RP11-337C18.9	1	146647181	146649319
ENSG00000228748	RP13-39P12.3	10	79542624	79552934
ENSG00000271550	RP11-561N12.7	7	64139332	64147771
ENSG00000253438	PCAT1	8	127859300	128033259
ENSG00000271063	SNRPGP17	17	57358491	57358704
ENSG00000251489	RP11-736K12.1	4	70754595	70755124
ENSG00000226723	RP11-142L4.3	1	192215838	192216617
ENSG00000266518	MIR4268	2	220771223	220771286
ENSG00000224003	CTA-407F11.6	22	26043228	26045199
ENSG00000180867	PDIA3P1	1	146649692	146651206
ENSG00000224172	RP11-416N13.1	7	64196311	64197121
ENSG00000263857	MIR4729	17	57443444	57443515
ENSG00000237950	RP11-7O11.3	1	44410042	44412223
ENSG00000225911	AC009310.1	2	220913543	220913993
ENSG00000251549	RP11-480D4.5	5	8410902	8411109
ENSG00000253312	RP11-359P18.2	8	43106854	43107001
ENSG00000266002	RP11-567L7.5	17	57477849	57480664
ENSG00000232542	DPYD-IT1	1	97859710	97885697
ENSG00000166171	DPCD	10	103330317	103369425
ENSG00000243446	RN7SL284P	10	79672032	79672304
ENSG00000253264	PCAT2	8	128084939	128094466
ENSG00000260845	RP11-586K12.4	16	32747230	32752415
ENSG00000207322	RNU1-89P	4	136917084	136917247
ENSG00000228057	SEC63P1	1	98011257	98012514
ENSG00000135597	REPS1	6	139224630	139309398
ENSG00000233871	DLG5-AS1	10	79687130	79689582
ENSG00000234338	RP11-797H7.1	7	64295658	64297260
ENSG00000265313	RP11-567L7.6	17	57508230	57604307
ENSG00000224722	PRNCR1	8	128098508	128099755
ENSG00000236792	RP11-142L4.2	1	192216635	192217077
ENSG00000253186	RP11-726G23.3	8	43108875	43109232
ENSG00000251492	RP11-782E2.2	4	136925664	136926057
ENSG00000234612	H2AFZP5	10	79713253	79713634
ENSG00000239821	RN7SL513P	19	18444086	18444381
ENSG00000234413	RP6-29D12.2	X	53370192	53370711
ENSG00000261108	RP11-586K12.5	16	32750948	32751487
ENSG00000272049	RP11-480D4.6	5	8445062	8445648
ENSG00000262139	ANO4	HSCHR12_3_CTG2_1	101505377	101522419
ENSG00000182722	SEPHS1P1	7	64312775	64313732
ENSG00000226128	RPL26P9	1	98051418	98051850
ENSG00000226015	CCT8P1	1	146674857	146676513
ENSG00000264175	MIR3189	19	18497372	18497444
ENSG00000015532	XYLT2	17	48423453	48440499
ENSG00000262149	MYO1F	HG729_PATCH	8585996	8642307
ENSG00000254166	CASC19	8	128197880	128215467
ENSG00000237398	HLA-DPA3	6	33098993	33111102
ENSG00000221167	AC008397.1	19	18520504	18520592
ENSG00000261166	RP11-775H9.3	4	137018952	137020395
ENSG00000234124	CSN1S2AP	4	70933103	70951007
ENSG00000200889	RNU4-13P	17	57614720	57614860
ENSG00000221145	AL136987.1	1	192460258	192460350
ENSG00000268199	CTD-3137H5.1	19	18552229	18554407
ENSG00000230615	RP5-1198O20.4	1	44501798	44570647
ENSG00000230313	HCG24	6	33112560	33115544
ENSG00000267637	RP11-619I22.1	17	57862174	57862396
ENSG00000055208	TAB2	6	149539777	149732749
ENSG00000242042	RP11-690C23.2	1	246679341	246687589
ENSG00000230718	RP11-272L13.2	1	98240225	98240582
ENSG00000233250	RP3-339A18.6	X	53459670	53459979
ENSG00000247844	CCAT1	8	128220111	128231333
ENSG00000125843	AP5S1	20	3801178	3805949
ENSG00000232498	RP5-1011O1.2	1	192486769	192536347
ENSG00000167094	TTC16	9	130478345	130493879
ENSG00000239498	AC114765.1	2	220970377	221315499
ENSG00000251567	RP11-775H9.2	4	137039830	137316626
ENSG00000202441	RNY4P10	6	33167378	33167472
ENSG00000253606	AFG3L2P1	8	43125341	43127105
ENSG00000243156	MICAL3	22	18270415	18507325
ENSG00000213640	RP11-797H7.3	7	64323377	64324748
ENSG00000199004	MIR21	17	57918627	57918698
ENSG00000256989	AC010335.1	19	18553705	18554469
ENSG00000247516	MIR4458HG	5	8450856	8463208
ENSG00000221254	AL163952.2	14	56542198	56542284
ENSG00000199036	MIR219-1	6	33175612	33175721
ENSG00000235416	RP3-339A18.3	X	53483220	53483976
ENSG00000236806	RP11-337C18.7	1	146695146	146695940
ENSG00000236069	RP5-1011O1.3	1	192498709	192507232
ENSG00000235777	DPYD-AS2	1	98262477	98263622
ENSG00000230813	RP11-690C23.5	1	246690332	246691457
ENSG00000259483	RP11-930O11.2	14	56770208	56777479
ENSG00000186431	FCAR	19	55385704	55401838
ENSG00000201524	RNU6-450P	17	57924799	57924905
ENSG00000268938	AC005387.3	19	18642423	18643442
ENSG00000225463	ZNF70P1	6	33183482	33184105
ENSG00000256353	RP11-686N4.1	12	23261392	23261427
