Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	negative regulation of response to stimulus (GO:0048585)	5/127	0.029884563560266763	0.394059245085378	0	0	2.8948587308939326	10.162150303339404	PDGFRB;PDGFRA;IGFBP3;CLU;FGFR1
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	6/172	0.030477028545596464	0.4008357646087081	0	0	2.5649794801641588	8.953784306371976	NET1;ITGB1;CAV2;TPM1;DNAJC10;PFN2
GO_Biological_Process_2018	regulation of blood vessel endothelial cell migration (GO:0043535)	3/50	0.03050199610581913	0.4001328692236377	0	0	4.411764705882354	15.396896256255191	MEF2C;HSPB1;FGFR1
GO_Biological_Process_2018	positive regulation of cell migration (GO:0030335)	7/221	0.0319296695891473	0.4177874459318428	0	0	2.328985892999734	8.021538908035103	PDGFRB;PDGFRA;CDH13;ACTN4;CYR61;MYLK;CLASP2
GO_Biological_Process_2018	negative regulation of Wnt signaling pathway (GO:0030178)	6/174	0.031988679210138225	0.4174890793077631	0	0	2.5354969574036508	8.728126808972155	SFRP4;FRZB;CAV1;IGFBP2;IGFBP6;DKK3
GO_Biological_Process_2018	positive regulation of cellular component movement (GO:0051272)	2/21	0.03264804495619472	0.4250075852333205	0	0	7.002801120448179	23.963377478170052	CAVIN1;ACTN4
GO_Biological_Process_2018	cortical actin cytoskeleton organization (GO:0030866)	2/21	0.03264804495619472	0.4239261409960856	0	0	7.002801120448179	23.963377478170052	NCKAP1;ROCK1
GO_Biological_Process_2018	phospholipid translocation (GO:0045332)	2/21	0.03264804495619472	0.4228501863235066	0	0	7.002801120448179	23.963377478170052	TMEM30A;ATP8B1
GO_Biological_Process_2018	vesicle docking (GO:0048278)	2/21	0.03264804495619472	0.4217796795226876	0	0	7.002801120448179	23.963377478170052	CAV2;USO1
GO_Biological_Process_2018	regulation of cell-matrix adhesion (GO:0001952)	3/52	0.033724235452394134	0.434582761397897	0	0	4.242081447963801	14.378698588236634	JAG1;ROCK1;CDH13
GO_Biological_Process_2018	positive regulation of cell-substrate adhesion (GO:0010811)	3/52	0.033724235452394134	0.4334880944926127	0	0	4.242081447963801	14.378698588236634	CDH13;FLNA;NPNT
GO_Biological_Process_2018	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	3/53	0.0353990471703743	0.4538727078151258	0	0	4.16204217536071	13.90567581282925	PDGFRB;PDGFRA;FGFR1
GO_Biological_Process_2018	negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	3/53	0.0353990471703743	0.4527351822316292	0	0	4.16204217536071	13.90567581282925	CAV1;SKIL;ASPN
GO_Biological_Process_2018	positive regulation of cytosolic calcium ion concentration (GO:0007204)	5/133	0.03542561656163188	0.4519423032850187	0	0	2.7642636001769127	9.233525234556224	PDGFRA;CACNA2D1;CAV1;NPTN;CD55
GO_Biological_Process_2018	lipid translocation (GO:0034204)	2/22	0.03559647586046295	0.4529895668726744	0	0	6.6844919786096275	22.296180740025918	TMEM30A;ATP8B1
GO_Biological_Process_2018	negative regulation of cell cycle G1/S phase transition (GO:1902807)	2/22	0.03559647586046295	0.4518627271540857	0	0	6.6844919786096275	22.296180740025918	FHL1;PKD2
GO_Biological_Process_2018	negative regulation of actin filament polymerization (GO:0030837)	2/22	0.03559647586046295	0.4507414796921649	0	0	6.6844919786096275	22.296180740025918	GSN;PFN2
GO_Biological_Process_2018	regulation of microtubule depolymerization (GO:0031114)	2/22	0.03559647586046295	0.4496257829602536	0	0	6.6844919786096275	22.296180740025918	MAP1B;CLASP2
GO_Biological_Process_2018	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	0.03559647586046295	0.4485155958418332	0	0	6.6844919786096275	22.296180740025918	ROCK1;TIMP2
GO_Biological_Process_2018	negative regulation of protein import into nucleus (GO:0042308)	2/22	0.03559647586046295	0.44741087762547405	0	0	6.6844919786096275	22.296180740025918	NOV;GAS6
GO_Biological_Process_2018	viral genome replication (GO:0019079)	2/22	0.03559647586046295	0.4463115879998586	0	0	6.6844919786096275	22.296180740025918	NFIA;GAS6
GO_Biological_Process_2018	phagocytosis (GO:0006909)	5/135	0.037404344976808335	0.4678293441584631	0	0	2.7233115468409586	8.948715701141207	GSN;MYH9;GAS6;TGM2;GULP1
GO_Biological_Process_2018	cellular transition metal ion homeostasis (GO:0046916)	4/93	0.03815200156257482	0.4760138483467465	0	0	3.162555344718533	10.329465708506172	APP;CYBRD1;SKP1;SOD1
GO_Biological_Process_2018	cell-cell adhesion mediated by cadherin (GO:0044331)	2/23	0.03864356360448186	0.4809709879845634	0	0	6.3938618925831205	20.801630742336886	CDH11;CDH13
GO_Biological_Process_2018	lamellipodium assembly (GO:0030032)	2/23	0.03864356360448186	0.4798007422717056	0	0	6.3938618925831205	20.801630742336886	CDH13;VCL
GO_Biological_Process_2018	membrane assembly (GO:0071709)	2/23	0.03864356360448186	0.4786361773632791	0	0	6.3938618925831205	20.801630742336886	ANK3;SPTBN1
GO_Biological_Process_2018	cellular response to interleukin-6 (GO:0071354)	2/23	0.03864356360448186	0.4774772519943607	0	0	6.3938618925831205	20.801630742336886	PTGIS;IL6ST
GO_Biological_Process_2018	divalent inorganic cation homeostasis (GO:0072507)	2/23	0.03864356360448186	0.4763239252987221	0	0	6.3938618925831205	20.801630742336886	CAV1;ANK3
GO_Biological_Process_2018	negative regulation of transcription factor import into nucleus (GO:0042992)	2/23	0.03864356360448186	0.4751761568040264	0	0	6.3938618925831205	20.801630742336886	NOV;PKD2
GO_Biological_Process_2018	cellular response to amyloid-beta (GO:1904646)	2/23	0.03864356360448186	0.4740339064270937	0	0	6.3938618925831205	20.801630742336886	APP;CACNA2D1
GO_Biological_Process_2018	regulation of microtubule cytoskeleton organization (GO:0070507)	2/23	0.03864356360448186	0.4728971344692349	0	0	6.3938618925831205	20.801630742336886	PHLDB2;CLASP2
GO_Biological_Process_2018	positive regulation of cell junction assembly (GO:1901890)	2/23	0.03864356360448186	0.471765801611653	0	0	6.3938618925831205	20.801630742336886	ROCK1;CAV1
GO_Biological_Process_2018	regulation of cytosolic calcium ion concentration (GO:0051480)	5/137	0.039449647163154085	0.4804571586481511	0	0	2.683555173894375	8.675209788616414	PDGFRA;PLN;CAV1;NPTN;CD55
GO_Biological_Process_2018	chordate embryonic development (GO:0043009)	3/56	0.0406758475329435	0.4942115475252635	0	0	3.9390756302521006	12.613395966609426	MBNL1;PKD2;FGFR1
GO_Biological_Process_2018	regulation of BMP signaling pathway (GO:0030510)	3/56	0.0406758475329435	0.4930376483624957	0	0	3.9390756302521006	12.613395966609426	SFRP4;SKIL;CYR61
GO_Biological_Process_2018	cellular iron ion homeostasis (GO:0006879)	3/56	0.0406758475329435	0.4918693127028689	0	0	3.9390756302521006	12.613395966609426	CYBRD1;SKP1;SOD1
GO_Biological_Process_2018	positive regulation of protein localization to membrane (GO:1905477)	4/95	0.040748459341949664	0.4915824775933077	0	0	3.095975232198142	9.908164853156368	ITGB1;ANK3;SORBS1;SPTBN1
GO_Biological_Process_2018	Golgi to plasma membrane protein transport (GO:0043001)	2/24	0.041786100829854456	0.5029114918272342	0	0	6.127450980392156	19.455830335657662	ANK3;SPTBN1
GO_Biological_Process_2018	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	2/24	0.041786100829854456	0.5017281706699936	0	0	6.127450980392156	19.455830335657662	FHL1;PKD2
GO_Biological_Process_2018	regulation of chemotaxis (GO:0050920)	2/24	0.041786100829854456	0.5005504050111439	0	0	6.127450980392156	19.455830335657662	PDGFRB;PDGFRA
GO_Biological_Process_2018	IRE1-mediated unfolded protein response (GO:0036498)	3/57	0.04251812503144064	0.5081264450478725	0	0	3.8699690402476783	12.220684298130033	TLN1;ADD1;SEC31A
GO_Biological_Process_2018	positive regulation of cell death (GO:0010942)	3/57	0.04251812503144064	0.5069392337276672	0	0	3.8699690402476783	12.220684298130033	HBB;HBA1;CLU
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	5/140	0.04264317863161767	0.5072450828837879	0	0	2.6260504201680672	8.284894842787029	SFRP4;TBL1XR1;CAV1;USP34;ILK
GO_Biological_Process_2018	cellular response to organonitrogen compound (GO:0071417)	4/97	0.04344296444589789	0.5155568548079463	0	0	3.032140691328078	9.509722144863476	MEF2C;IGFBP5;PKD2;AQP1
GO_Biological_Process_2018	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	3/58	0.04440164153984588	0.5257113150297761	0	0	3.803245436105477	11.845127428787684	APP;ITGA1;CDH13
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	8/289	0.04466980892172881	0.5276621178879216	0	0	2.035416242621616	6.327004724567028	PDGFRB;APP;PDGFRA;CAV2;GAS6;NPNT;CTGF;FGFR1
GO_Biological_Process_2018	positive regulation of neuron differentiation (GO:0045666)	4/98	0.04482696991992201	0.5282956755227759	0	0	3.0012004801920766	9.318563366007467	MEF2C;ZEB1;NPTN;FGFR1
GO_Biological_Process_2018	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	5/142	0.044856332492398635	0.5274236514025582	0	0	2.589063794531897	8.03720616132058	ITGB1;ALCAM;CDH11;NPTN;CDH13
GO_Biological_Process_2018	negative regulation of wound healing (GO:0061045)	2/25	0.04502094860414535	0.5281423005217327	0	0	5.882352941176472	18.238984547048144	PHLDB2;CLASP2
GO_Biological_Process_2018	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	2/25	0.04502094860414535	0.5269309649700774	0	0	5.882352941176472	18.238984547048144	PDGFRB;PDGFRA
GO_Biological_Process_2018	response to amyloid-beta (GO:1904645)	2/25	0.04502094860414535	0.5257251732882237	0	0	5.882352941176472	18.238984547048144	APP;CACNA2D1
GO_Biological_Process_2018	chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	2/25	0.04502094860414535	0.5245248875044606	0	0	5.882352941176472	18.238984547048144	VCAN;BGN
GO_Biological_Process_2018	positive regulation of glucose transport (GO:0010828)	2/25	0.04502094860414535	0.5233300699930609	0	0	5.882352941176472	18.238984547048144	ITLN1;SORBS1
GO_Biological_Process_2018	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/25	0.04502094860414535	0.5221406834703494	0	0	5.882352941176472	18.238984547048144	FOXC1;HSPB1
GO_Biological_Process_2018	protein depolymerization (GO:0051261)	2/25	0.04502094860414535	0.5209566909908248	0	0	5.882352941176472	18.238984547048144	DSTN;MICAL2
GO_Biological_Process_2018	regulation of nervous system development (GO:0051960)	2/25	0.04502094860414535	0.5197780559433343	0	0	5.882352941176472	18.238984547048144	MEF2C;PDLIM5
GO_Biological_Process_2018	positive regulation of embryonic development (GO:0040019)	2/25	0.04502094860414535	0.5186047420472997	0	0	5.882352941176472	18.238984547048144	PHLDB2;CLASP2
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	13/565	0.046102694729354896	0.5298694846934641	0	0	1.691827173347215	5.205555751816171	MEF2A;FOXC1;MEF2C;CAV1;ATRX;NR2F2;AEBP1;EID1;ZEB1;NFIA;NFIB;TBL1XR1;SKIL
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	16/740	0.046526981726366455	0.5335442421340405	0	0	1.5898251192368842	4.877142897440549	PDGFRB;APP;PDGFRA;JAG1;IGFBP3;ITGA1;TNFRSF11B;PKD2;SFRP4;FRZB;ADAMTS1;CDH13;IGFBP7;IGFBP6;IL6ST;FGFR1
GO_Biological_Process_2018	neuron development (GO:0048666)	5/144	0.04713705439656566	0.5393282255284183	0	0	2.553104575163399	7.798958000690974	APP;MEF2C;ROCK1;CDH11;SKIL
GO_Biological_Process_2018	cell chemotaxis (GO:0060326)	3/60	0.04829123688356071	0.5512979458989045	0	0	3.6764705882352944	11.141563109435227	PDGFRB;PDGFRA;NOV
GO_Biological_Process_2018	positive regulation of glucose import (GO:0046326)	2/26	0.04834503516990993	0.5506801662322552	0	0	5.656108597285066	17.134568707970473	ITLN1;SORBS1
GO_Biological_Process_2018	apoptotic cell clearance (GO:0043277)	2/26	0.04834503516990993	0.5494537070647002	0	0	5.656108597285066	17.134568707970473	GAS6;TGM2
GO_Biological_Process_2018	regulation of NF-kappaB import into nucleus (GO:0042345)	2/26	0.04834503516990993	0.5482326988267786	0	0	5.656108597285066	17.134568707970473	APP;NOV
GO_Biological_Process_2018	negative regulation of catalytic activity (GO:0043086)	2/26	0.04834503516990993	0.5470171052595352	0	0	5.656108597285066	17.134568707970473	PLN;PPP1R12A
GO_Biological_Process_2018	regulation of cardiac muscle cell contraction (GO:0086004)	2/26	0.04834503516990993	0.5458068904248902	0	0	5.656108597285066	17.134568707970473	PLN;CAV1
GO_Biological_Process_2018	regulation of microtubule-based process (GO:0032886)	2/26	0.04834503516990993	0.5446020187020979	0	0	5.656108597285066	17.134568707970473	PHLDB2;CLASP2
GO_Biological_Process_2018	protein processing (GO:0016485)	4/101	0.04912575930863068	0.5521778628897408	0	0	2.9120559114735003	8.775107024600839	CPE;AEBP1;GAS6;OGT
GO_Biological_Process_2018	regulation of kinase activity (GO:0043549)	4/101	0.04912575930863068	0.550964285169104	0	0	2.9120559114735003	8.775107024600839	PDGFRB;PDGFRA;FGFR1;SOD1
GO_Biological_Process_2018	glycosaminoglycan metabolic process (GO:0030203)	3/61	0.0502966999391162	0.5628597802397147	0	0	3.616200578592093	10.811773667795167	VCAN;BGN;HSPG2
GO_Biological_Process_2018	positive regulation of cellular amide metabolic process (GO:0034250)	3/61	0.0502966999391162	0.561628139582735	0	0	3.616200578592093	10.811773667795167	APP;FAM129A;CLU
GO_Biological_Process_2018	positive regulation of lipid kinase activity (GO:0090218)	2/27	0.05175535469239772	0.576654093876213	0	0	5.446623093681917	16.128689432857758	PDGFRB;PDGFRA
GO_Biological_Process_2018	leukocyte cell-cell adhesion (GO:0007159)	2/27	0.05175535469239772	0.5753977668743041	0	0	5.446623093681917	16.128689432857758	ITGB1;ROCK1
GO_Biological_Process_2018	regulation of actin filament-based process (GO:0032970)	3/62	0.05234217179812843	0.5806567449692378	0	0	3.5578747628083494	10.495562934177757	PDGFRB;ROCK1;RHOB
GO_Biological_Process_2018	negative regulation of transcription, DNA-templated (GO:0045892)	17/813	0.052976123316546025	0.5864146578835886	0	0	1.5375153751537518	4.517087900366826	MEF2A;FOXC1;MEF2C;ATP8B1;CAV1;NR2F2;AEBP1;DKK3;EID1;ZEB1;NFIA;NFIB;TBL1XR1;ID4;FLNA;GAS6;SKIL
GO_Biological_Process_2018	peptide metabolic process (GO:0006518)	4/104	0.05364397094118035	0.5925220426684921	0	0	2.828054298642533	8.273151000653481	CPE;AEBP1;GAS6;SOD1
GO_Biological_Process_2018	iron ion homeostasis (GO:0055072)	3/63	0.054427309159066295	0.5998759365846983	0	0	3.5014005602240896	10.192189231382756	CYBRD1;SKP1;SOD1
GO_Biological_Process_2018	regulation of proteolysis (GO:0030162)	3/63	0.054427309159066295	0.5985831005144726	0	0	3.5014005602240896	10.192189231382756	CAV1;LTBP4;OGT
GO_Biological_Process_2018	negative regulation of dephosphorylation (GO:0035305)	3/63	0.054427309159066295	0.5972958250294953	0	0	3.5014005602240896	10.192189231382756	MYO1D;PPP1R12A;PPP1R12B
GO_Biological_Process_2018	positive regulation of phosphate metabolic process (GO:0045937)	2/28	0.05524896606215785	0.605011746384531	0	0	5.2521008403361344	15.209588511378561	APP;ILK
GO_Biological_Process_2018	positive regulation of phospholipid metabolic process (GO:1903727)	2/28	0.05524896606215785	0.603716218019682	0	0	5.2521008403361344	15.209588511378561	PDGFRB;PDGFRA
GO_Biological_Process_2018	positive regulation of cell communication (GO:0010647)	2/28	0.05524896606215785	0.6024262261008365	0	0	5.2521008403361344	15.209588511378561	ILK;ANK3
GO_Biological_Process_2018	cardiac muscle cell action potential involved in contraction (GO:0086002)	2/28	0.05524896606215785	0.6011417352136279	0	0	5.2521008403361344	15.209588511378561	GJA1;CACNA2D1
GO_Biological_Process_2018	cGMP metabolic process (GO:0046068)	2/28	0.05524896606215785	0.5998627102450882	0	0	5.2521008403361344	15.209588511378561	PDE5A;AQP1
GO_Biological_Process_2018	regulation of actin polymerization or depolymerization (GO:0008064)	2/28	0.05524896606215785	0.598589116380449	0	0	5.2521008403361344	15.209588511378561	EPS8;PFN2
GO_Biological_Process_2018	positive regulation of endocytosis (GO:0045807)	3/64	0.05655175569290019	0.6114059519086222	0	0	3.4466911764705883	9.900961730812195	SGIP1;GAS6;CLU
GO_Biological_Process_2018	cellular response to decreased oxygen levels (GO:0036294)	3/64	0.05655175569290019	0.6101133389024729	0	0	3.4466911764705883	9.900961730812195	PTGIS;EPAS1;AQP1
GO_Biological_Process_2018	positive regulation of cell adhesion (GO:0045785)	3/64	0.05655175569290019	0.6088261799596407	0	0	3.4466911764705883	9.900961730812195	TPM1;NPNT;TGM2
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	5/152	0.056938149016757984	0.6116955251210863	0	0	2.418730650154799	6.9315733970331275	LEPROT;TMEM30A;TOMM7;ANK3;GAS6
GO_Biological_Process_2018	protein stabilization (GO:0050821)	5/152	0.056938149016757984	0.610410450488479	0	0	2.418730650154799	6.9315733970331275	CRTAP;FLNA;CLU;CRYAB;PFN2
GO_Biological_Process_2018	positive regulation of cell cycle process (GO:0090068)	4/107	0.05838021751944545	0.624558176104256	0	0	2.7487630566245187	7.80862613424703	PDGFRB;SVIL;ATRX;PKD2
GO_Biological_Process_2018	cortical cytoskeleton organization (GO:0030865)	2/29	0.05882299169862056	0.6279785076110057	0	0	5.0709939148073016	14.367253981853178	NCKAP1;ROCK1
GO_Biological_Process_2018	regulation of keratinocyte differentiation (GO:0045616)	2/29	0.05882299169862056	0.6266674877621309	0	0	5.0709939148073016	14.367253981853178	FOXC1;ROCK1
GO_Biological_Process_2018	regulation of myoblast differentiation (GO:0045661)	2/29	0.05882299169862056	0.6253619304959598	0	0	5.0709939148073016	14.367253981853178	MEF2C;IGFBP3
GO_Biological_Process_2018	regulation of MAPK cascade (GO:0043408)	6/203	0.05948783575583633	0.6311152304823966	0	0	2.1732831063459868	6.132968911351478	PDGFRB;PDGFRA;CAV2;CAV1;CYR61;FGFR1
GO_Biological_Process_2018	negative regulation of hydrolase activity (GO:0051346)	4/108	0.0600071056022745	0.6353034437518813	0	0	2.7233115468409586	7.661471397242237	MYO1D;PPP1R12A;PLN;PPP1R12B
GO_Biological_Process_2018	negative regulation of protein kinase activity (GO:0006469)	4/109	0.061657931369124376	0.6514294488129229	0	0	2.698327037236913	7.517953065513713	CAV1;BGN;HSPB1;ASPN
